time_s,truth_x,truth_y,truth_z,estimate_x,estimate_y,estimate_z,position_error_m,rotation_error_deg,sim_latency_s
12.5,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,-0.00020294977247683511,1.3066526680094448e-10,0.14999919191365457,6.892777137191325e-20,9.11019878659401e-19,0.041999999999999815
12.6,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,-0.0035883244913077574,0.0006040509282191687,0.1513561690505041,0.0036968941427713924,0.026082456389423185,0.05400000000000027
12.7,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0011170305576008312,-0.0013126067070175198,0.15036023577735957,0.0018962166156962623,0.03156844877059197,0.04200000000000159
12.8,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.00353247578336421,0.00064027542336492,0.14935903601616876,0.003843586359997375,0.01652170913213828,0.0519999999999996
12.9,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0037972630264613326,0.0006983124114914299,0.14939205276046688,0.004105844667017353,0.015316911228599588,0.041999999999999815
13.0,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0009333585042857161,0.0019798642175737746,0.14902237257697326,0.002482988988896982,0.00919747117875943,0.041999999999999815
13.1,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0003017687007492325,0.0029909675178694914,0.1496567370949301,0.003052523865820303,0.011535968948932444,0.04600000000000115
13.2,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0010496764060804885,-0.0013723910249237529,0.1485710501433733,0.002343526987932554,0.011206071685225858,0.04400000000000048
13.3,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0003898740375277588,-0.0019384366793511066,0.14923795777636556,0.0021652839878198347,0.01955117635729047,0.05999999999999872
13.4,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,-0.0010628046750488867,0.003092637320287673,0.14957156529602866,0.0032383050758405924,0.0036919145743236396,0.03999999999999915
13.5,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.002312033747262589,0.0002636922451397833,0.14963057189011542,0.002555495325284504,0.010442064675089471,0.041999999999999815
13.6,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0008298510002193752,-0.001879479263137663,0.1500355901933138,0.0021448648121907055,0.028803850988182254,0.05400000000000027
13.7,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,-0.001376813608385838,0.00202841276117426,0.1499188220598922,0.0023449676795762446,0.012752670312980463,0.0600000000000005
13.8,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,-0.0003619996864012826,-0.00014278163205891977,0.1491980603433435,0.000829153363277906,0.011482355959845446,0.041999999999999815
13.9,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.00033526640942107373,0.0013131466412807185,0.14932015745901675,0.001573250840579335,0.018994805064625253,0.045999999999999375
14.0,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,-8.477895551650726e-05,0.0038313584237958443,0.14894901954197334,0.0039744348934866326,0.01788169546254673,0.041999999999999815
14.1,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0016234595446036532,0.003674125602212385,0.14957702735707418,0.004124705066671127,0.013745314363334876,0.041999999999999815
14.2,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0020569531680044066,0.0021924457046677277,0.14903726571733295,0.003292306319668408,0.009897182990859326,0.04800000000000004
14.3,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0005531297070900396,0.0028555482091515336,0.15023900261535603,0.0029636666783933834,0.018378221492294344,0.049999999999998934
14.4,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,-0.0004980192199868084,0.0020268410456509775,0.14981133291028,0.00205680360721748,0.014352362039658019,0.03999999999999915
14.5,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,-0.0017433121560911148,-0.00015231456079225353,0.1493665007841631,0.001672188417441303,0.015037930601199402,0.041999999999999815
14.6,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0013524311998297936,0.005203776832856189,0.1492225985465793,0.005486492430785252,0.01999906773401027,0.04600000000000115
14.7,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0024157586190459157,-0.001472674265430544,0.1493965279019369,0.0030642466329862364,0.009586817512424144,0.04400000000000048
14.8,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.001544662297093671,-0.004212958118077207,0.1505992655818964,0.004600353634088685,0.028611635454807507,0.045999999999999375
14.9,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,-0.003184055003935506,0.000973239056503112,0.14799051895048565,0.0037241038493524958,0.018855841211964316,0.04400000000000048
15.0,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.002300428078399168,0.0042018120693223145,0.1501241570887059,0.00489262102835209,0.015423374420891204,0.03999999999999915
15.1,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,-0.002802029603729986,0.003893119737128255,0.14929044061748387,0.004734334656451432,0.013906414710287666,0.04400000000000048
15.2,-0.00020294977247683511,1.3066526686987225e-10,0.14999919191365457,0.0005718779541689007,0.0015430597314530477,0.1491663576892691,0.0019170299379170047,0.009888633563584026,0.04200000000000159
