time_s,truth_x,truth_y,truth_z,estimate_x,estimate_y,estimate_z,position_error_m,rotation_error_deg,sim_latency_s
27.0,-0.35376675129215684,7.044676376582412e-09,0.14999996248936628,-0.34136976388665474,-0.0014274897803390348,0.14771577936237654,0.0126862341329187,0.15494863097641542,0.03999999999999915
27.1,-0.41726549975454136,7.927794971948515e-09,0.14999996244656325,-0.3925197584345963,-0.0031292039446672915,0.14418655753886445,0.02561131306741713,0.17355663520284367,0.04399999999999693
27.2,-0.4871803822448874,8.904157515741128e-09,0.14999996229874984,-0.4436685618363273,-0.010959997543983357,0.13978587357455355,0.046018777309657324,0.20031217293393358,0.0519999999999996
27.3,-0.5690003174101133,1.005242882468175e-08,0.14999996185214326,-0.5289366530228033,-0.0024016395730467005,0.1428453949082092,0.04076828366779481,0.2438062746713837,0.03200000000000003
27.4,-0.660232846055484,1.1340200564346317e-08,0.1499999621276926,-0.6244420126164053,-0.0075919005934155116,0.14661498520786778,0.036743420551432135,0.3128738058120859,0.04200000000000159
27.5,-0.7566942951453035,1.2710099633979539e-08,0.1499999622554387,-0.7268912744581901,-0.003473196861454994,0.15576380694928546,0.030553316226871872,0.32554528775541275,0.05000000000000071
27.6,-0.8573067990695307,1.4147882487529783e-08,0.14999996237185806,-0.8175009019636548,-0.006558938731194189,0.1520682298062083,0.0403956314154578,0.31227536771461495,0.03999999999999915
27.7,-0.9594485830198536,1.5616603884543834e-08,0.14999996250329192,-0.9095834084919879,-0.006522985152007317,0.14568160625566004,0.05047507672508547,0.3682463770783971,0.0519999999999996
27.8,-1.0659226711396548,1.7157228274174317e-08,0.14999996242141597,-1.0159023426006122,-0.008314695803659379,0.14456382876503085,0.05099724765029771,0.41613925170465504,0.05000000000000071
27.9,-1.1780840842766418,1.879089588028837e-08,0.14999996241045932,-1.1150561318658347,-0.002457692545511576,0.12033427079006703,0.0697037760055241,0.42604474428535216,0.04400000000000048
28.0,-1.2996211799087787,2.057378162449876e-08,0.14999996198011398,-1.2373458135150743,-0.0020922533342092177,0.12726311267487767,0.0663292031152584,0.5134054270108906,0.03399999999999892
28.1,-1.4331574373941953,2.2548186292286173e-08,0.14999996200479532,-1.3666785428002133,-0.013699702340203318,0.12233786413651279,0.07329609503193044,0.5728241362733288,0.04199999999999804
28.2,-1.5724381657035236,2.4624798181719887e-08,0.14999996222935758,-1.5126377455685112,-0.012342499296576003,0.11935612565957365,0.06831890561762036,0.5478022700979658,0.030000000000001137
28.3,-1.7164730741081573,2.6790660616673442e-08,0.1499999623247499,-1.6528213399136282,-0.009924796018972443,0.12474971721085568,0.06919263148692449,0.6464396189490749,0.03999999999999915
28.4,-1.862501719880815,2.900536090020782e-08,0.14999996250001485,-1.7934353715379663,-0.0012431140076934783,0.12299329908707637,0.0741691697854733,0.6678301818567574,0.0400000000000027
28.5,-2.0114654629915907,3.1283911512516123e-08,0.1499999624578958,-1.9289826194883792,-0.0020279593623063683,0.12452549617099738,0.08635091575101414,0.6319671462284888,0.047999999999998266
28.6,-2.1658280718271667,3.36657133211915e-08,0.1499999624380177,-2.08254295819091,0.0004793556306873889,0.10852169559184514,0.09304346577547845,0.70468234975036,0.0519999999999996
28.7,-2.327979350729445,3.619052017555858e-08,0.14999996211060623,-2.2273924422786027,0.003714068383295128,0.09281994161913984,0.11576301192622639,0.7646658713471063,0.0519999999999996
28.8,-2.5025602493032224,3.893531766195679e-08,0.14999996191056175,-2.420853526255624,0.0014703282870193834,0.10232444659023461,0.09461028011275205,0.7613934903364152,0.04199999999999804
28.9,-2.6840722431937123,4.1818283323701885e-08,0.14999996218495767,-2.6014564300240863,-0.003619767594406478,0.11999721824408596,0.08796954160301311,0.7110290510796203,0.038000000000000256
29.0,-2.8705251140408907,4.481055437907983e-08,0.14999996227973633,-2.7872745428275008,0.0013160028992925264,0.13370289343463346,0.08484093237340719,0.731989541070703,0.03999999999999915
29.1,-3.0596125877758644,4.787682967690832e-08,0.14999996243655353,-2.9664321532067155,0.0024701397130652805,0.12850423207699727,0.09565961093306637,0.7742006200909128,0.0519999999999996
29.2,-3.2506604681998383,5.100708294956606e-08,0.14999996246506708,-3.158305962135599,0.0019719966409266388,0.09371023445623042,0.10817475139449707,0.8385756384922302,0.030000000000001137
29.3,-3.4468411686919795,5.425510093304343e-08,0.14999996242859479,-3.3155972809590732,0.008312512343633813,0.056245830276332676,0.161505084509266,0.9614810383977515,0.04199999999999804
29.4,-3.6495896918242248,5.764784336125694e-08,0.1499999622237104,-3.493702204072662,0.005813511057516863,-0.006124853583178214,0.2207026578652258,1.1829412520833504,0.03400000000000247
29.5,-3.864419718456445,6.12829371977817e-08,0.1499999618325601,-3.7250730640746355,0.018506305133112466,-0.015349549601354762,0.2170263396002428,1.255206751796867,0.04400000000000048
29.6,-4.087654566609394,6.510425922235684e-08,0.14999996212286013,-3.9416422252072136,0.01347886081209392,-0.01956348318674825,0.2241719067161291,1.3698583050340782,0.04199999999999804
29.7,-4.315873342564845,6.905714060765715e-08,0.1499999622343059,-4.162003922996022,0.013884033240530601,-0.007702175007287454,0.2207680385165805,1.4273469383268524,0.03999999999999915
29.8,-4.547647815243614,7.311929813544585e-08,0.1499999623595484,-4.405917607978775,0.004350808858870745,-0.016189256924900086,0.21846106554529188,1.333746941137041,0.04199999999999804
29.9,-4.780795001578286,7.725375146766179e-08,0.14999996246657768,-4.604227464210225,0.00621583337277851,-0.0419951266325278,0.26091539838523614,1.503073921813606,0.04200000000000159
30.0,-5.018385865721404,8.151667486796531e-08,0.14999996239529123,-4.837686732096974,-0.0037152165466604473,-0.06256181848807932,0.2790134244523535,1.6141198611256258,0.047999999999998266
30.1,-5.261540179970131,8.593145034661391e-08,0.14999996235864715,-5.059318015430165,-0.007778571273974629,-0.13133422384413473,0.346559137328004,1.882526039872684,0.047999999999998266
30.2,-5.514650742526204,9.058309719106025e-08,0.1499999618813939,-5.292896858785155,-0.0238542623824476,-0.16856505350115858,0.3888797810832151,2.0272584142582204,0.03999999999999915
30.3,-5.778985700439826,9.550241333844576e-08,0.14999996200788054,-5.578224494821907,-0.0056558035610530365,-0.1826612627606931,0.388587881102723,2.0118476911254617,0.03999999999999915
30.4,-6.048494771893706,1.00582571615735e-07,0.14999996220639292,-5.837688201635143,0.005211795006915919,-0.19736961925763358,0.4063646120781731,2.091583443544878,0.04200000000000159
30.5,-6.322362318545784,1.0581149005076791e-07,0.14999996230788334,-6.109900819612777,0.01627634026012857,-0.20528738462272733,0.414287223102136,2.128483888674885,0.0519999999999996
30.6,-6.597880602318028,1.1113946157297614e-07,0.1499999624732185,-6.368339966463978,-0.004115458039396938,-0.2429950218422287,0.4551383296483019,2.2894814684759885,0.047999999999998266
30.7,-6.876441853026574,1.1659494192958667e-07,0.14999996241954114,-6.6508046626538855,0.016663355174606147,-0.2550956092688889,0.4639959346813498,2.2404674707430643,0.05600000000000094
30.8,-7.160211133000365,1.222234726339245e-07,0.14999996241022992,-6.903254535609243,0.0063563237022502255,-0.3027653198681459,0.5206375851556237,2.442965616599717,0.053999999999998494
30.9,-7.4517738195700645,1.280814289872325e-07,0.14999996204061372,-7.170245747350221,-0.0011480659823598243,-0.3311000337687427,0.5574195724633215,2.4759239410915623,0.052000000000003155
31.0,-7.755745569394268,1.3426976814634273e-07,0.14999996189037876,-7.485451193468543,0.006039868749366843,-0.30985191262527706,0.5334409756901167,2.424004681810176,0.04200000000000159
31.1,-8.06602011639514,1.4067187575083849e-07,0.14999996217310413,-7.778825347060276,0.005497628375446293,-0.32388551075250266,0.5541466406595668,2.485651204893525,0.04999999999999716
