time_s,truth_x,truth_y,truth_z,estimate_x,estimate_y,estimate_z,position_error_m,rotation_error_deg,sim_latency_s
9.2,-0.00021501773013420772,2.556050529015843e-10,0.1499999600747142,-0.0009134790480581126,0.005407443581813312,0.1504241755128998,0.005468843595933719,0.04568290827046334,0.05200000000000138
9.3,-0.00021927593828536534,2.553180778367012e-10,0.14999996002954233,0.0034709981481779355,0.00632804481977851,0.1506816469729977,0.007357103229661612,0.045687037319521465,0.053999999999998494
9.4,-0.00022232214426699755,2.551202814482055e-10,0.14999995999768992,0.004347402036228799,0.006543433818059916,0.14953354364717572,0.007994776175130848,0.05840197247020282,0.05400000000000027
9.5,-0.00022374680544035396,2.5503299205251037e-10,0.14999995998298687,-0.00020001609081962213,0.004936414199051064,0.15030007652377092,0.00494558547712651,0.07416233847597142,0.05400000000000027
9.6,-0.00022475958450816227,2.5497538475901763e-10,0.14999995997266427,-0.00022315140583900345,0.0045333114758823925,0.15100238118616596,0.004642818271386274,0.056556880719465685,0.0519999999999996
9.7,-0.00022576078448911983,2.549285497039617e-10,0.14999995996261795,-0.0014171771426984441,0.0017276234026220826,0.14948086842350652,0.0021618535345930222,0.044324845564760275,0.062000000000001165
9.8,-0.00022576078448911983,2.549285497039617e-10,0.14999995996261795,-0.0015510220061130306,0.003852289113837253,0.1496245889309532,0.00409113067127234,0.0367994686806501,0.053999999999998494
9.9,-0.00022576078448911983,2.549285497039617e-10,0.14999995996261795,0.0022719073650413276,0.0040781255934505475,0.1490932735561378,0.004867394857782743,0.05025076370699119,0.05400000000000027
10.0,-0.00023991868428866912,2.5497889974543594e-10,0.14999995997274176,-0.00010745797321117098,0.005495920858174677,0.15077112848343355,0.005551341278330272,0.04299559850709225,0.0519999999999996
10.1,-0.0009462092458320972,7.396539801100639e-10,0.14998084531933503,0.003791077744794319,0.002482894260371812,0.15034945844672776,0.005361205452551424,0.059027704778956545,0.3200000000000003
10.2,-0.0008382291405708899,7.413584398574597e-10,0.1499846749003835,0.003057097207512546,0.004490782759742923,0.15029527255747938,0.005952912010042807,0.04923352444148208,0.24600000000000044
10.3,-0.0008759017717786834,-2.517143974989172e-09,0.14997845699900156,-0.004421433025501444,0.007438031485955076,0.1504112564573564,0.008251209430958277,0.08456733750043097,0.15799999999999947
10.4,-0.0016893864561408566,-4.120591722956957e-10,0.14999613914411047,-0.002135258464102939,0.0034303412672741585,0.15049574534843518,0.0034950897333051838,0.0890960833993145,0.07000000000000028
10.5,-0.003209921252859684,-4.056965635631496e-10,0.14999500795724763,0.0009627083834709573,0.00439658727720024,0.14959589639294438,0.006074546186847644,0.06892646958639602,0.0519999999999996
10.6,-0.005349650928034856,-3.9910890686672435e-10,0.14999618572153073,0.00015367945804096788,0.00685717348507233,0.14977500201902957,0.00879524878820689,0.06833356513820421,0.0519999999999996
10.7,-0.008016802836630935,-3.934278088047665e-10,0.1499882641114316,-0.005940628964632096,0.007605284976586597,0.1493457832884854,0.007909718396629515,0.05075526964531457,0.05200000000000138
10.8,-0.010498446522926193,4.928124281875397e-10,0.14996083649724054,-0.006099783628108082,0.008041129587617142,0.14887173147805477,0.009230067287099275,0.05609858653130333,0.0519999999999996
10.9,-0.010551661391250274,4.884583897471647e-10,0.1499895755272827,-0.009620474900435315,0.004986712438293159,0.14893465573119183,0.005181434176701039,0.042865450257156296,0.0519999999999996
11.0,-0.010453937347590148,4.851067445298215e-10,0.1499936779328675,-0.009109055649256223,0.00428968055361953,0.148398506993124,0.0047701815688411175,0.04192437425069699,0.05000000000000071
11.1,-0.010357539802509017,4.829281864423793e-10,0.14999616000458837,-0.004287307610657196,0.007581229754059689,0.14887730601100932,0.009776225773958121,0.0576375908629765,0.05400000000000027
11.2,-0.010454485863120172,4.818483974902413e-10,0.14999766137522572,-0.00837432157383297,0.007757080009116071,0.14990235169527596,0.008031715271215305,0.06068201982202046,0.05400000000000027
11.3,-0.011329727566983224,4.841134134131799e-10,0.14999856879212226,-0.013648645735171126,0.008397501262708818,0.14828620937057763,0.0088784894878473,0.059043291189176374,0.053999999999998494
11.4,-0.011563853519811904,7.503713400214111e-09,0.1499991188300235,-0.0115178601580422,0.008554149140497794,0.149015151016132,0.008610670542429881,0.06262214192169925,0.05599999999999916
11.5,-0.01144370240987402,7.503312339211353e-09,0.14999945188365457,-0.008051125888351973,0.012751361329527752,0.1495717847865254,0.013201874829041818,0.03960963287539579,0.05400000000000027
11.6,-0.011210609576849028,7.502846368051772e-09,0.1499996533633914,-0.009740174731235923,0.011389313716925569,0.14835554180579696,0.011600930026815606,0.04403766617354678,0.0519999999999996
11.7,-0.01072231342683622,7.501954877475758e-09,0.14999977551199026,-0.010751421127908726,0.011646990051820173,0.14855954372988206,0.011735728241627061,0.03279589766467496,0.05200000000000138
11.8,-0.010635174752872156,7.501741567297818e-09,0.1499998489954803,-0.008508951884541297,0.011572367210406612,0.15002248702671042,0.01176608878910087,0.03744054113017346,0.0519999999999996
11.9,-0.010606765935956294,7.501596168430551e-09,0.14999989257389104,-0.012386024120436795,0.009603480431773077,0.14945466363782348,0.009782112583711498,0.04326142973750779,0.0519999999999996
12.0,-0.011090811257669662,7.50235969379813e-09,0.14999991966794443,-0.012320896616136681,0.012174273954852575,0.1495954190646715,0.012242936509818905,0.06919674525841552,0.0519999999999996
12.1,-0.011569138666421395,7.503180726850566e-09,0.14999993565438868,-0.011654031329511007,0.011640630014498958,0.14946404539969219,0.01165326038413001,0.02916344349138275,0.0519999999999996
12.2,-0.011479692638384756,7.503069485695994e-09,0.14999994591714302,-0.010221712840900371,0.012245754129529435,0.1497970089522079,0.012311864481956872,0.06032747620254596,0.05400000000000027
12.3,-0.011325077422163246,7.502894055593411e-09,0.14999995224635237,-0.010533501601014876,0.01182946161838696,0.14909037896814098,0.011890748525623395,0.04974339947740242,0.049999999999998934
12.4,-0.01085157896492216,7.502139180135985e-09,0.149999956314538,-0.01090771440968733,0.011322465055624153,0.14868876549649768,0.011398263797611509,0.04400570381241927,0.0519999999999996
12.5,-0.010656661851364902,7.501812570748511e-09,0.14999995851535985,-0.008216369345755934,0.010531817248352393,0.14894583755260649,0.010862099937597637,0.052209802214376336,0.0519999999999996
12.6,-0.01060805490467417,7.501679845268316e-09,0.14999995970286706,-0.008230096594377113,0.01290915524135848,0.14958598029697356,0.013132865644590475,0.05519835777421005,0.0519999999999996
12.7,-0.010914903163097728,7.502146157853537e-09,0.14999995999239493,-0.010959949885888241,0.010093762796798304,0.1500084998298322,0.010093859424639112,0.0449173014843772,0.05200000000000138
12.8,-0.011577045559426225,7.503289662087183e-09,0.14999995974434235,-0.014094560953849467,0.014131654175943026,0.14936630324075098,0.014368118944608462,0.05310611661314091,0.0519999999999996
12.9,-0.011513084581357259,7.50321432233623e-09,0.1499999605667677,-0.010566430180309542,0.008200314893944939,0.1490272908808769,0.00831187597208627,0.05274630391452482,0.0519999999999996
13.0,-0.01143645273805399,7.50317477413341e-09,0.14999996104303348,-0.010623320677474046,0.008008632546840883,0.1494631099937643,0.008067680452712563,0.044209519276897924,0.0519999999999996
13.1,-0.012652063665788136,7.505480709044536e-09,0.14999996167948232,-0.01755708799963722,0.01637865797440545,0.14871870464514667,0.01714529307089543,0.028842191600206,0.05400000000000027
13.2,-0.015725823598761207,7.51105836066349e-09,0.14999996206479285,-0.016147844711997962,0.01300496837896703,0.1489324515832947,0.013055523261208714,0.0658816388925576,0.05200000000000138
13.3,-0.02389740435200298,7.525586012790652e-09,0.14999996218258937,-0.027083727660727946,0.012634276778794543,0.14876606212953764,0.013088159730505108,0.04880851191070077,0.0519999999999996
13.4,-0.03843486185651399,7.55092515264785e-09,0.14999996217462402,-0.04433768254265836,0.020984011809189827,0.14718414315022407,0.021979548756555865,0.03702628395044025,0.0519999999999996
13.5,-0.06447035262837002,7.59484024572454e-09,0.14999996178120326,-0.0864363686205797,0.011614853046592762,0.1492785303820751,0.02485821708614187,0.059940809819885435,0.0519999999999996
13.6,-0.10061704336391518,7.652661913035091e-09,0.1499999620656062,-0.10571004588149109,-0.008564810886588585,0.14944807575644647,0.009979948384263396,0.08280048174659713,0.0519999999999996
13.7,-0.14212081655377456,7.714420647850844e-09,0.14999996223452938,-0.14668385858816485,0.00994913367183464,0.14047948748397027,0.014506753578941609,0.09769248992111362,0.05200000000000138
13.8,-0.18773783819985282,7.776523313622362e-09,0.14999996238062216,-0.1622701351967741,0.0014945262090870276,0.145440952613907,0.025915671931310242,0.11735514109948222,0.0519999999999996
13.9,-0.2350144107017407,7.83442385548813e-09,0.14999996252388162,-0.23529605162844752,0.008315470935398542,0.1400318351508982,0.012984213935363552,0.15074812035548693,0.0519999999999996
14.0,-0.2867090823482881,7.890171668211709e-09,0.1499999624526281,-0.26604691335233793,0.001052196681778677,0.13998621579635795,0.022984939655486376,0.18867784786865785,0.05000000000000071
14.1,-0.34433491020279555,7.943065689851892e-09,0.1499999623950819,-0.31172740161113816,-0.006357531086846092,0.14032934238322,0.03460041633399353,0.22053415570396448,0.0519999999999996
14.2,-0.41221887506410726,7.992945569623511e-09,0.14999996194341575,-0.3891714222100212,-0.0015140016575389548,0.14144785273026092,0.024629573286535176,0.26121039553487324,0.05200000000000138
14.3,-0.4914752086387963,8.034280633499709e-09,0.1499999620607622,-0.4667488195590872,-0.001551132304408136,0.13283246337840796,0.030141721322447704,0.3058429261043039,0.0519999999999996
14.4,-0.5762707311698375,8.058284570574072e-09,0.1499999622463823,-0.5554616200074688,0.000893700149730824,0.13385463123640734,0.02635316881029283,0.3270042503358512,0.0519999999999996
14.5,-0.6656348653997589,8.06090041353419e-09,0.14999996235667504,-0.6357972580509667,0.008571246922197103,0.12566615999852807,0.03944468132870975,0.39595366139479304,0.0519999999999996
14.6,-0.7567665890275445,8.039520999361101e-09,0.1499999625264193,-0.7365289456221433,0.01555400159718312,0.12347436476397712,0.03681163216771091,0.4462137495568047,0.0519999999999996
14.7,-0.8515252498396063,7.99147083032374e-09,0.14999996246181732,-0.8245532376270782,-0.0005339000644342638,0.1252279401596949,0.03662550463190611,0.5386234244427806,0.05200000000000138
14.8,-0.9518703188541855,7.91193937629258e-09,0.14999996244407426,-0.9009006996177281,0.0037873047161709073,0.12120768275325157,0.05866209229125184,0.6082812548742881,0.053999999999998494
14.9,-1.0608882026048494,7.79218634429432e-09,0.14999996205195365,-1.0262000905502655,0.0067309727323193545,0.1139299484221308,0.05049373119697408,0.6439561044540316,0.0519999999999996
15.0,-1.1822846161536247,7.618103563743278e-09,0.14999996197297136,-1.1337831052951655,0.010307394631983898,0.11559688523239664,0.060350728842533626,0.7070067872843449,0.0519999999999996
15.1,-1.309937940492815,7.388742984108521e-09,0.14999996222351825,-1.2519604706416898,0.016544323884925393,0.1104734716662365,0.07209330672426448,0.6907060042718766,0.0519999999999996
15.2,-1.4424774089670673,7.100301525065633e-09,0.1499999623194868,-1.4019016887893962,0.004540190051904749,0.12290808077185515,0.04899971811104221,0.7010749742976162,0.05200000000000138
15.3,-1.5772857183925726,6.7542924116085015e-09,0.1499999624914595,-1.5511555602471292,0.00597622524769654,0.13139274521580943,0.03263018367907294,0.7208604752457562,0.0519999999999996
15.4,-1.7146710904976417,6.346957038690134e-09,0.14999996247348674,-1.6738288379081232,0.00852609507426268,0.12858024101987808,0.04689976815211455,0.7820774736071857,0.0519999999999996
15.5,-1.8574172163916718,5.865261379952344e-09,0.1499999624494596,-1.8102780244157284,0.00805558938941198,0.12763647801508873,0.052793193520621215,0.8534415898603331,0.0519999999999996
15.6,-2.007617324982454,5.294119646454113e-09,0.14999996214936862,-1.9539891721260771,0.009744060361755683,0.12358584438950153,0.06056922489994548,0.9515386364268381,0.0519999999999996
15.7,-2.170277254431834,4.601371180279737e-09,0.1499999618960883,-2.123303921552004,-4.492543542554753e-06,0.11217326131091712,0.06031047420824849,1.0596743347887472,0.05200000000000138
15.8,-2.34023996692501,3.795108622956729e-09,0.14999996217753112,-2.283115891823064,0.001840233904318647,0.09776728931727591,0.07742608421736208,1.0176457038970386,0.0519999999999996
15.9,-2.5151857936767197,2.8771570174640834e-09,0.14999996227747733,-2.4686201945363697,0.015585324688943794,0.12906704478508418,0.05338018653039776,1.0171449534122856,0.05400000000000027
16.0,-2.6929539608322073,1.8528503114631957e-09,0.14999996243005928,-2.6587779282925874,0.01407125973818854,0.1810317127686606,0.04825941387648769,0.9584323194371023,0.0519999999999996
16.1,-2.8725780400490333,7.240026906456376e-10,0.14999996247429617,-2.8350026809755,0.00969469390019886,0.17849491554753968,0.04814412774089805,1.0026686771078246,0.0519999999999996
16.2,-3.0572651099449026,-5.350085471900172e-10,0.14999996242803781,-3.0213089833724065,0.013837799186269773,0.1681156014298252,0.04257351425084208,1.0841340539426556,0.0519999999999996
16.3,-3.24836572184056,-1.9426651715742654e-09,0.1499999622508802,-3.2098055983607288,0.02661546703214788,0.148050955765542,0.046894188742411934,1.3274708066389995,0.0519999999999996
16.4,-3.4513001537121157,-3.5542197634478876e-09,0.14999996183069247,-3.4130199300275614,0.027875444228778246,0.14190257347820595,0.04804148012471249,1.235301436631425,0.054000000000002046
16.5,-3.663107184094427,-5.364345727849747e-09,0.14999996211602865,-3.6137609996013955,0.02443221150172469,0.1482000889934793,0.05509281884482101,1.24336188266128,0.0519999999999996
16.6,-3.8799110139178916,-7.352803420135114e-09,0.1499999622409681,-3.8225837155607523,0.024310353269011053,0.15336091152408549,0.06235951210982032,1.2948732824022615,0.0519999999999996
16.7,-4.10027906183923,-9.514603529331853e-09,0.14999996237457758,-4.050394184735093,0.021814342501428864,0.14511649576541633,0.05466456954643526,1.4537368768768006,0.054000000000002046
16.8,-4.322058950236947,-1.1833535180621816e-08,0.14999996248755104,-4.265174704433177,0.020438977352182697,0.15405762054282432,0.060580807922073675,1.4618356341303536,0.0519999999999996
16.9,-4.54823614049231,-1.4346518917965173e-08,0.14999996241231744,-4.499613734127989,0.022994569881589412,0.1805063732015071,0.061834702261105656,1.4648749214944157,0.052000000000003155
17.0,-4.7801377260587605,-1.7078301852380136e-08,0.14999996234344776,-4.718904044831641,0.024019728070250053,0.1662463931748024,0.06775292162249451,1.5672752295228514,0.05600000000000094
17.1,-5.022391175414751,-2.0099780856975996e-08,0.14999996186868886,-4.965971478399949,0.007178813071644406,0.15090181521696494,0.05688172989991642,1.5688820322404575,0.0519999999999996
17.2,-5.275394600885871,-2.3438144896595347e-08,0.14999996203705177,-5.217141964450713,0.02429916796457538,0.14838064971321824,0.0631382809939809,1.7618201601888166,0.0519999999999996
17.3,-5.53351937861675,-2.703666496899524e-08,0.14999996220921757,-5.4682424068398054,0.02346989266915356,0.15173118845832057,0.06938960527118679,1.7488031594366438,0.05000000000000071
17.4,-5.795823421795906,-3.0892756442220634e-08,0.14999996232524831,-5.7190042271527854,0.01049861561533733,0.13981370157683642,0.07819955340124526,1.7423501506860373,0.052000000000003155
17.5,-6.0595490670547605,-3.497239334242255e-08,0.14999996248693884,-5.965733729941082,0.018904939787346864,0.10876274762611035,0.10420759779352795,1.9628934658462995,0.0519999999999996
17.6,-6.326769369700196,-3.93134260814211e-08,0.14999996242028776,-6.213309913032956,0.0271365701211247,0.08650869988636278,0.13281786136277227,2.0586195798489895,0.0519999999999996
17.7,-6.5993027249116105,-4.395567057768606e-08,0.14999996240281074,-6.484846404799982,0.02498497992563114,0.11869087183360424,0.12126318395999484,1.9418004282455978,0.0519999999999996
17.8,-6.8803828399765585,-4.897079411254571e-08,0.14999996199499224,-6.765210850965149,0.033255226271841666,0.11625486766109754,0.12453606616523269,2.021968873988797,0.053999999999998494
17.9,-7.173538750185976,-5.4447072115630546e-08,0.14999996193890863,-7.069589126102977,0.052979293499529574,0.1339184596964191,0.11777499891835792,2.0161860817142485,0.052000000000003155
18.0,-7.47253080041243,-6.02907984681852e-08,0.14999996218758646,-7.379862829479786,0.0366137298031047,0.13752434415414552,0.10041694830619943,2.099927966136694,0.0519999999999996
18.1,-7.776169324955283,-6.64925126479637e-08,0.14999996226946297,-7.683615750833661,0.031109980536389054,0.12872523727463528,0.09993304274579345,2.1819440892878372,0.0519999999999996
18.2,-8.081937805324822,-7.300986448385722e-08,0.1499999624369727,-7.969733891687937,0.033151247738515556,0.12853092654580214,0.11895229213803221,2.205933027869369,0.0519999999999996
18.3,-8.389868680228274,-7.984944297307456e-08,0.14999996242597846,-8.297871038678934,0.03173623738655097,0.12483133537557407,0.10051974766157483,2.2419696556375572,0.053999999999998494
18.4,-8.702848531268708,-8.708506850298175e-08,0.14999996240059832,-8.572590503490106,0.021510021734024116,0.11892036804524092,0.13563104278694402,2.2871955786187246,0.052000000000003155
18.5,-9.022475014824188,-9.476971856427142e-08,0.14999996215922207,-8.919831497017896,0.036291542165414685,0.08673611399141903,0.12591699307115406,2.4105104695818955,0.0519999999999996
18.6,-9.354160467469862,-1.0305972186758826e-07,0.1499999618171079,-9.235077149048807,0.04449272121908859,0.0670712264474001,0.15178149850523426,2.5048761038952057,0.0519999999999996
18.7,-9.693589665035471,-1.1187575643305916e-07,0.14999996211937558,-9.572369020976604,0.024770874155920247,0.04467576347003628,0.16248456270105693,2.48928233138178,0.0519999999999996
18.8,-10.037754777155143,-1.2115833011003057e-07,0.14999996222258938,-9.918273306821808,0.035592354938619,0.043713450807719975,0.16382755756120748,2.4388465371941264,0.05000000000000071
18.9,-10.384970646634844,-1.308737518841554e-07,0.14999996236179175,-10.255864515982223,0.02511655349620054,0.041703942644763556,0.17037390848478678,2.4464840492351603,0.052000000000003155
19.0,-10.73293118180374,-1.409634024990489e-07,0.14999996195661927,-10.620609139360496,0.027526842539487013,0.03143638218847056,0.16562396712682764,2.6098375193840146,0.053999999999998494
19.1,-11.03984825214244,-1.4995002159678703e-07,0.1499999573926416,-10.944182054522313,0.042614985465588374,0.03337408958616564,0.15674713450394362,2.5847719528859723,0.0519999999999996
19.2,-11.274043019145038,-1.5589162625408884e-07,0.14999995481044873,-11.145872143581327,0.05603840337569741,0.011537090850017195,0.19682494294080377,2.70752350539325,0.054000000000002046
19.3,-11.459724312508415,-1.6174637460008605e-07,0.15023979044830396,-11.33932456806606,0.052794772329760584,-0.009981163238356794,0.2072538480370174,2.7617642099644133,0.0519999999999996
19.4,-11.600071581597689,-1.9698077001293374e-06,0.14997756962400563,-11.485673809181346,0.05661018350474981,-0.026721219698061682,0.21797763276166207,2.833861307092759,0.05000000000000071
19.5,-11.664633917276532,-1.962268497495236e-06,0.14998640989041118,-11.536901408788431,0.049523808878242495,-0.0214997151028877,0.21949006081724856,2.8261611385622794,0.0519999999999996
19.6,-11.66963274472458,-1.9615625169314643e-06,0.14999176153856097,-11.549905871809166,0.04176928617296889,-0.022875929301244824,0.21438889843406037,2.7398742256746025,0.0519999999999996
19.7,-11.669154726766319,-1.9616326882595677e-06,0.14999500090590606,-11.539750555105595,0.043591728497882835,-0.016144863397561715,0.21505418845763746,2.751797394353936,0.0519999999999996
19.8,-11.669056987797525,-1.9616476885961466e-06,0.14999694291015586,-11.545311961402081,0.0444196069600225,-0.03090056230879129,0.22362919020024563,2.7849558365576548,0.0519999999999996
19.9,-11.66902151988831,-1.9616534538583068e-06,0.14999813804463016,-11.554008586027322,0.038368238430169205,-0.030117203805345216,0.21712158708774792,2.7839400236875718,0.052000000000003155
20.0,-11.669503375374902,-1.961584801405067e-06,0.14999886236269716,-11.547299554678053,0.03931363358326128,-0.02311965193430629,0.21552148340415667,2.7651520167954344,0.0519999999999996
20.1,-11.670514305735379,-1.961439513017058e-06,0.14999929584671903,-11.54863835334362,0.03863582922007781,-0.018935791761800685,0.2118624328750876,2.7286129265882773,0.0519999999999996
20.2,-11.665873092989091,-1.9621018719191645e-06,0.1499995584973072,-11.543960276727415,0.04146074941987271,-0.021092423003539168,0.21413630553802587,2.7865028268991097,0.05000000000000071
20.3,-11.653968677814289,-1.9637316685968898e-06,0.1499997173375241,-11.5335997993705,0.04828130507320967,-0.023597070757481964,0.21669283740170647,2.777788979673139,0.0519999999999996
20.4,-11.632596992251568,-1.9664082491488598e-06,0.14999981354937023,-11.51971420140096,0.04182960632714312,-0.02091913700034287,0.20905906487103973,2.7790973241538977,0.052000000000003155
20.5,-11.601014538859054,-1.9697783555088857e-06,0.14999987168835155,-11.482180222051886,0.04650732714009758,-0.026314345947420992,0.21764974819969332,2.808994141363218,0.0519999999999996
20.6,-11.56240025788358,-1.9729479119043297e-06,0.14999990678653885,-11.437721310775244,0.05418920298074303,-0.02536086815371652,0.22188493591999567,2.8224857822956233,0.0519999999999996
20.7,-11.518079081387034,-1.975295794016443e-06,0.14999992784979213,-11.398233150693297,0.047341035791778424,-0.009981465311083099,0.2054226228057186,2.6967494205380187,0.0519999999999996
20.8,-11.47356112704737,-1.976264227404729e-06,0.14999994028068056,-11.350581862158522,0.05549488300434035,-0.008540264396441594,0.2081797239894903,2.781728437793846,0.0519999999999996
20.9,-11.425741691453153,-1.975749315635099e-06,0.1499999483641301,-11.299153406618865,0.05734240449058148,-0.013601759544954406,0.21465901013736657,2.769202789686701,0.052000000000003155
21.0,-11.370827535649283,-1.973175463482859e-06,0.1499999532187385,-11.239039957042248,0.05725096814072546,-0.016367246672404107,0.21982700098959607,2.770832015501714,0.053999999999998494
21.1,-11.307425481638473,-1.9675667921831106e-06,0.14999995623119097,-11.183826513141993,0.05445101879151433,0.011184084379672582,0.1936793200489642,2.7187340565315923,0.0519999999999996
